"ジャンル","URL","車名","価格","全長 (mm)","全幅 (mm)","全高 (mm)","ホイールベース (mm)","シート高 (mm)","車両重量 (kg)","気筒数","シリンダ配列","排気量 (cc)","カム・バルブ駆動方式","気筒あたりバルブ数","最高出力（kW）","最高出力回転数（rpm）","最大トルク（N・m）","最大トルク回転数（rpm）"
0,"https://www.bikebros.co.jp/catalog/12/999_2/","ビモータ | bimota　KB4","",2050.0,774.0,1150.0,1390.0,10.0,"",4,"並列（直列）",1043.0,"DOHC",4,104.5,10000.0,111.0,8000.0
0,"https://www.bikebros.co.jp/catalog/263/999_1/","ヴァイラス | VYRUS　984 C3 2V","",2100.0,680.0,1100.0,1375.0,800.0,"",2,"V型（L型）",1078.0,"",2,53.0,7500.0,78.0,6000.0
0,"https://www.bikebros.co.jp/catalog/263/999_2/","ヴァイラス | VYRUS　987 C3 4V","",2100.0,680.0,1100.0,1400.0,800.0,"",2,"V型（L型）",1198.0,"",2,124.0,9500.0,124.0,7700.0
0,"https://www.bikebros.co.jp/catalog/1/7_35/","ホンダ | HONDA　CB1000R",1670900,2120.0,790.0,1090.0,1455.0,830.0,213.0,4,"並列（直列）",998.0,"DOHC",4,107.0,10500.0,104.0,8250.0
0,"https://www.bikebros.co.jp/catalog/1/999_119/","ホンダ | HONDA　CBR1000RR-Rファイヤーブレード/SP | CBR1000RR-R FireBlade/SP",2838000,2100.0,745.0,1140.0,1455.0,830.0,201.0,4,"並列（直列）",999.0,"DOHC",4,160.0,14500.0,113.0,12500.0
0,"https://www.bikebros.co.jp/catalog/1/65_14/","ホンダ | HONDA　VFR800F",1445400,2140.0,750.0,1210.0,1460.0,809.0,243.0,4,"V型（L型）",781.0,"DOHC",4,79.0,10250.0,77.0,8500.0
0,"https://www.bikebros.co.jp/catalog/1/65_6/","ホンダ | HONDA　VFR800X クロスランナー | VFR800X Crossrunner",1500400,2190.0,870.0,1385.0,1475.0,835.0,246.0,4,"V型（L型）",781.0,"DOHC",4,79.0,10250.0,77.0,8500.0
0,"https://www.bikebros.co.jp/catalog/2/999_46/","ヤマハ | YAMAHA　ナイケン | NIKEN",1815000,2150.0,885.0,1250.0,1510.0,820.0,263.0,3,"並列（直列）",845.0,"DOHC",4,85.0,10000.0,87.0,8500.0
0,"https://www.bikebros.co.jp/catalog/2/999_68/","ヤマハ | YAMAHA　ナイケンGT | NIKEN GT",1980000,2150.0,885.0,1425.0,1510.0,835.0,267.0,3,"並列（直列）",845.0,"DOHC",4,85.0,10000.0,87.0,8500.0
0,"https://www.bikebros.co.jp/catalog/2/43_7/","ヤマハ | YAMAHA　トレーサー9/GT・トレーサー900/GT・MT-09トレーサー | TRACER9/GT・TRACER900/GT・MT-09TRACER",1452000,2175.0,885.0,1430.0,1500.0,810.0,220.0,3,"並列（直列）",888.0,"DOHC",4,88.0,10000.0,93.0,7000.0
0,"https://www.bikebros.co.jp/catalog/2/106_6/","ヤマハ | YAMAHA　YZF-R1",2475000,2055.0,690.0,1165.0,1405.0,855.0,201.0,4,"並列（直列）",998.0,"DOHC",4,147.0,13500.0,113.0,11500.0
0,"https://www.bikebros.co.jp/catalog/2/106_13/","ヤマハ | YAMAHA　YZF-R1M",3190000,2055.0,690.0,1165.0,1405.0,860.0,202.0,4,"並列（直列）",998.0,"DOHC",4,147.0,13500.0,113.0,11500.0
0,"https://www.bikebros.co.jp/catalog/3/28_5/","スズキ | SUZUKI　GSX-R1000/R",2156000,2075.0,705.0,1145.0,1420.0,825.0,203.0,4,"並列（直列）",999.0,"DOHC",4,145.0,13200.0,117.0,10800.0
0,"https://www.bikebros.co.jp/catalog/3/149_2/","スズキ | SUZUKI　GSX-S1000F",1207800,2115.0,795.0,1180.0,1460.0,810.0,214.0,4,"並列（直列）",998.0,"DOHC",4,109.0,10000.0,107.0,9500.0
0,"https://www.bikebros.co.jp/catalog/3/999_99/","スズキ | SUZUKI　GSX-S1000GT",1595000,2140.0,825.0,1215.0,1460.0,810.0,226.0,4,"並列（直列）",998.0,"DOHC",4,110.0,11000.0,105.0,9250.0
0,"https://www.bikebros.co.jp/catalog/4/999_99/","カワサキ | KAWASAKI　ニンジャ1000SX | Ninja 1000 SX","",2100.0,830.0,1190.0,1440.0,820.0,236.0,4,"並列（直列）",1043.0,"DOHC",4,104.0,10000.0,111.0,8000.0
0,"https://www.bikebros.co.jp/catalog/4/999_37/","カワサキ | KAWASAKI　ニンジャH2 SX | Ninja H2 SX","",2135.0,775.0,1205.0,1480.0,820.0,256.0,4,"並列（直列）",998.0,"DOHC",4,147.0,11000.0,137.0,9500.0
0,"https://www.bikebros.co.jp/catalog/4/999_38/","カワサキ | KAWASAKI　ニンジャH2 SX SE/+ | Ninja H2 SX SE/+",2827000,2135.0,775.0,1260.0,1480.0,820.0,262.0,4,"並列（直列）",998.0,"DOHC",4,147.0,11000.0,137.0,9500.0
0,"https://www.bikebros.co.jp/catalog/4/101_2/","カワサキ | KAWASAKI　ニンジャH2R | Ninja H2R",6050000,2070.0,850.0,1160.0,1450.0,830.0,216.0,4,"並列（直列）",998.0,"DOHC",4,228.0,14000.0,165.0,12500.0
0,"https://www.bikebros.co.jp/catalog/4/101_1/","カワサキ | KAWASAKI　ニンジャH2（カーボン） | Ninja H2（CARBON）",3630000,2085.0,770.0,1125.0,1455.0,825.0,238.0,4,"並列（直列）",998.0,"DOHC",4,170.0,11500.0,141.0,11000.0
0,"https://www.bikebros.co.jp/catalog/4/71_5/","カワサキ | KAWASAKI　ニンジャZX-10R | Ninja ZX-10R",2310000,2085.0,750.0,1185.0,1450.0,835.0,207.0,4,"並列（直列）",998.0,"DOHC",4,149.0,13200.0,115.0,11400.0
0,"https://www.bikebros.co.jp/catalog/4/999_12/","カワサキ | KAWASAKI　ニンジャZX-10R SE | Ninja ZX-10R SE",2706000,2085.0,740.0,1145.0,1440.0,835.0,208.0,4,"並列（直列）",998.0,"DOHC",4,149.0,13500.0,114.0,11200.0
0,"https://www.bikebros.co.jp/catalog/4/71_15/","カワサキ | KAWASAKI　ニンジャZX-10RR | Ninja ZX-10RR",3289000,2085.0,750.0,1185.0,1450.0,835.0,207.0,4,"並列（直列）",998.0,"DOHC",4,150.0,14000.0,112.0,11700.0
0,"https://www.bikebros.co.jp/catalog/4/74_2/","カワサキ | KAWASAKI　ヴェルシス1000 / SE | Versys 1000 / SE",1991000,2270.0,950.0,1490.0,1520.0,820.0,257.0,4,"並列（直列）",1043.0,"DOHC",4,88.0,9000.0,102.0,7500.0
0,"https://www.bikebros.co.jp/catalog/7/999_59/","ビーエムダブリュー | BMW　F900XR",1148000,2150.0,860.0,1420.0,1530.0,825.0,219.0,2,"並列（直列）",895.0,"DOHC",4,77.0,8500.0,92.0,6500.0
0,"https://www.bikebros.co.jp/catalog/7/999_2/","ビーエムダブリュー | BMW　HP4レース | HP4 RACE",10000000,2070.0,777.0,1193.0,1440.0,831.0,171.4,4,"並列（直列）",999.0,"DOHC",4,158.0,13900.0,120.0,10000.0
0,"https://www.bikebros.co.jp/catalog/7/999_61/","ビーエムダブリュー | BMW　M1000RR",3783000,2073.0,848.0,"",1457.0,832.0,191.8,4,"並列（直列）",999.0,"DOHC",4,156.0,14500.0,113.0,11000.0
0,"https://www.bikebros.co.jp/catalog/7/9_1/","ビーエムダブリュー | BMW　S1000RR",2313000,2070.0,740.0,1160.0,1440.0,824.0,200.0,4,"並列（直列）",999.0,"DOHC",4,152.0,13500.0,113.0,10500.0
0,"https://www.bikebros.co.jp/catalog/7/9_3/","ビーエムダブリュー | BMW　S1000XR",1981000,2180.0,930.0,1470.0,1550.0,840.0,232.0,4,"並列（直列）",999.0,"DOHC",4,121.0,11000.0,114.0,9250.0
0,"https://www.bikebros.co.jp/catalog/8/4_15/","ドゥカティ | DUCATI　ムルティストラーダ950 | Multistrada 950","",2280.0,995.0,1525.0,1594.0,840.0,229.0,2,"V型（L型）",937.0,"",4,83.0,9000.0,96.0,7750.0
0,"https://www.bikebros.co.jp/catalog/8/999_35/","ドゥカティ | DUCATI　ムルティストラーダ950S | Multistrada 950S",1999000,2280.0,995.0,1511.0,1594.0,840.0,235.0,2,"V型（L型）",937.0,"",4,83.0,9000.0,96.0,7750.0
0,"https://www.bikebros.co.jp/catalog/8/999_79/","ドゥカティ | DUCATI　ムルティストラーダV2 | Multistrada V2",1799000,"","","",1594.0,830.0,222.0,2,"V型（L型）",937.0,"",4,83.0,9000.0,96.0,7750.0
0,"https://www.bikebros.co.jp/catalog/8/999_80/","ドゥカティ | DUCATI　ムルティストラーダV2S | Multistrada V2S",2059000,"","","",1594.0,830.0,225.0,2,"V型（L型）",937.0,"",4,83.0,9000.0,96.0,7750.0
0,"https://www.bikebros.co.jp/catalog/8/999_51/","ドゥカティ | DUCATI　パニガーレV2 | Panigale V2",2300000,2090.0,810.0,1130.0,1436.0,840.0,200.0,2,"V型（L型）",955.0,"",4,114.0,10750.0,104.0,9000.0
0,"https://www.bikebros.co.jp/catalog/8/999_78/","ドゥカティ | DUCATI　パニガーレV2 ベイリス1stチャンピオンシップ20周年記念モデル | Panigale V2 Bayliss 1st Championship 20th Anniversary",2650000,"","","",1438.0,835.0,197.0,2,"V型（L型）",955.0,"",4,114.0,10750.0,104.0,9000.0
0,"https://www.bikebros.co.jp/catalog/8/999_30/","ドゥカティ | DUCATI　パニガーレV4R | Panigale V4R",4634000,2110.0,806.0,1132.0,1471.0,831.0,193.0,4,"V型（L型）",998.0,"",4,162.0,15250.0,112.0,11500.0
0,"https://www.bikebros.co.jp/catalog/8/999_63/","ドゥカティ | DUCATI　スーパーレッジェーラV4 | Superleggera V4","","","","",1480.0,835.0,"",4,"V型（L型）",998.0,"",4,165.0,15250.0,116.0,11750.0
0,"https://www.bikebros.co.jp/catalog/8/999_16/","ドゥカティ | DUCATI　スーパースポーツ950 S・スーパースポーツS・ | SuperSport 950S・SuperSport S",1949000,2126.0,743.0,1151.0,1478.0,810.0,210.0,2,"V型（L型）",937.0,"",4,81.0,9000.0,93.0,6500.0
0,"https://www.bikebros.co.jp/catalog/8/6_18/","ドゥカティ | DUCATI　スーパースポーツ950・スーパースポーツ | SuperSport950・SuperSport",1745000,2126.0,743.0,1151.0,1478.0,810.0,210.0,2,"V型（L型）",937.0,"",4,81.0,9000.0,93.0,6500.0
0,"https://www.bikebros.co.jp/catalog/10/999_18/","トライアンフ | TRIUMPH　デイトナ765モト2リミテッドエディション | Daytona Moto2(TM) 765 Limited Edition","","",718.0,1105.0,1379.0,822.0,"",3,"並列（直列）",765.0,"DOHC",4,"",12250.0,80.0,9750.0
0,"https://www.bikebros.co.jp/catalog/10/25_4/","トライアンフ | TRIUMPH　タイガー800XC/XCx/XCA | Tiger 800 XC/XCx/XCA",1890400,2215.0,805.0,1390.0,1545.0,840.0,205.0,3,"並列（直列）",800.0,"DOHC",4,70.0,9500.0,79.0,8050.0
0,"https://www.bikebros.co.jp/catalog/10/25_9/","トライアンフ | TRIUMPH　タイガー800XR/XRx/XRT | Tiger 800 XR/XRx/XRT",1847000,2215.0,795.0,1350.0,1530.0,810.0,200.0,3,"並列（直列）",800.0,"DOHC",4,70.0,9500.0,79.0,8050.0
0,"https://www.bikebros.co.jp/catalog/10/999_33/","トライアンフ | TRIUMPH　タイガー850スポーツ | Tiger 850 Sport",1390000,2248.0,830.0,1410.0,1556.0,810.0,"",3,"並列（直列）",887.3,"DOHC",4,62.5,8500.0,82.0,6500.0
0,"https://www.bikebros.co.jp/catalog/10/999_26/","トライアンフ | TRIUMPH　タイガー900GT/プロ | Tiger 900 GT/Pro",1820000,"",930.0,1410.0,1556.0,810.0,"",3,"並列（直列）",887.3,"DOHC",4,70.0,8750.0,87.0,7250.0
0,"https://www.bikebros.co.jp/catalog/10/999_27/","トライアンフ | TRIUMPH　タイガー900ラリー/プロ | Tiger 900 Rally/Pro",1860000,"",935.0,1452.0,1551.0,850.0,"",3,"並列（直列）",887.3,"DOHC",4,70.0,8750.0,87.0,7250.0
0,"https://www.bikebros.co.jp/catalog/14/5_3/","MVアグスタ | MV AGUSTA　F3 800",2222000,2030.0,730.0,"",1380.0,830.0,"",3,"並列（直列）",798.0,"DOHC",4,108.0,13000.0,88.0,10600.0
0,"https://www.bikebros.co.jp/catalog/14/5_6/","MVアグスタ | MV AGUSTA　F3 800 RC",2618000,2030.0,730.0,"",1380.0,830.0,"",3,"並列（直列）",798.0,"DOHC",4,108.0,13000.0,88.0,10600.0
0,"https://www.bikebros.co.jp/catalog/14/999_35/","MVアグスタ | MV AGUSTA　F3 800ロッソ | F3 800 ROSSO",2398000,2030.0,730.0,"",1380.0,830.0,"",3,"並列（直列）",798.0,"DOHC",4,108.0,13000.0,88.0,10100.0
0,"https://www.bikebros.co.jp/catalog/14/999_37/","MVアグスタ | MV AGUSTA　F3 800 RR",3245000,2030.0,730.0,"",1380.0,830.0,"",3,"並列（直列）",798.0,"DOHC",4,108.0,13000.0,88.0,10100.0
0,"https://www.bikebros.co.jp/catalog/14/999_18/","MVアグスタ | MV AGUSTA　スーパーベローチェ 800 | SUPERVELOCE 800",2860000,2015.0,760.0,"",1380.0,830.0,"",3,"並列（直列）",798.0,"DOHC",4,108.0,13000.0,88.0,10100.0
0,"https://www.bikebros.co.jp/catalog/14/999_10/","MVアグスタ | MV AGUSTA　スーパーベローチェ 800 セリエ オロ | SUPERVELOCE 800  Serie Oro","",2030.0,730.0,"",1380.0,830.0,"",3,"並列（直列）",798.0,"DOHC",4,108.0,13000.0,88.0,10600.0
0,"https://www.bikebros.co.jp/catalog/14/999_39/","MVアグスタ | MV AGUSTA　スーパーベローチェアーゴ | SUPERVELOCE AGO",4510000,2015.0,760.0,"",1380.0,830.0,"",3,"並列（直列）",798.0,"DOHC",4,108.0,13000.0,88.0,10100.0
0,"https://www.bikebros.co.jp/catalog/14/999_34/","MVアグスタ | MV AGUSTA　スーパーベローチェS | SUPERVELOCE S",3300000,2015.0,760.0,"",1380.0,830.0,"",3,"並列（直列）",798.0,"DOHC",4,108.0,13000.0,88.0,10100.0
0,"https://www.bikebros.co.jp/catalog/14/999_19/","MVアグスタ | MV AGUSTA　ツーリズモベローチェ800 LUSSO | TURISMOVELOCE 800 LUSSO","",2125.0,910.0,"",1445.0,830.0,"",3,"並列（直列）",798.0,"DOHC",4,81.0,10150.0,80.0,7100.0
0,"https://www.bikebros.co.jp/catalog/14/999_20/","MVアグスタ | MV AGUSTA　ツーリズモベローチェ800 LUSSO SCS | TURISMOVELOCE 800 LUSSO SCS",2662000,2125.0,910.0,"",1445.0,830.0,"",3,"並列（直列）",798.0,"DOHC",4,81.0,10150.0,80.0,7100.0
0,"https://www.bikebros.co.jp/catalog/14/999_8/","MVアグスタ | MV AGUSTA　ツーリズモベローチェRC SCS | TURISMOVELOCE 800 RC SCS",3190000,2125.0,910.0,"",1445.0,830.0,"",3,"並列（直列）",798.0,"DOHC",4,81.0,10150.0,80.0,7100.0
0,"https://www.bikebros.co.jp/catalog/14/999_21/","MVアグスタ | MV AGUSTA　ツーリズモベローチェ800ロッソ | TURISMOVELOCE 800 ROSSO",2145000,2125.0,910.0,"",1445.0,830.0,"",3,"並列（直列）",798.0,"DOHC",4,81.0,10150.0,80.0,7100.0
0,"https://www.bikebros.co.jp/catalog/9/999_10/","モトグッツィ | MOTO GUZZI　V85 TT",1518000,2240.0,950.0,1300.0,1530.0,830.0,230.0,2,"V型（L型）",853.0,"OHV",2,56.0,7500.0,82.0,5000.0
0,"https://www.bikebros.co.jp/catalog/9/999_14/","モトグッツィ | MOTO GUZZI　V85 TTトラベル | V85 TT Travel",1672000,2460.0,950.0,1420.0,1530.0,830.0,243.0,2,"V型（L型）",853.0,"OHV",2,56.0,7500.0,82.0,5000.0
0,"https://www.bikebros.co.jp/catalog/12/999_1/","ビモータ | bimota　テージH2 | TESI H2","",2074.0,770.0,1155.0,1445.0,840.0,"",4,"並列（直列）",998.0,"DOHC",4,170.0,11500.0,141.0,11000.0
0,"https://www.bikebros.co.jp/catalog/264/999_4/","メティス | Metisse　MK5 カフェレーサー | MK5 CAFE RACER","","","","","","","",2,"並列（直列）",997.0,"","","","","",""
0,"https://www.bikebros.co.jp/catalog/1/5_7/","ホンダ | HONDA　CBR600RR",1606000,2030.0,685.0,1140.0,1375.0,820.0,194.0,4,"並列（直列）",599.0,"DOHC",4,89.0,14000.0,64.0,11500.0
0,"https://www.bikebros.co.jp/catalog/1/999_77/","ホンダ | HONDA　CBR650R",1056000,2120.0,750.0,1150.0,1450.0,810.0,206.0,4,"並列（直列）",649.0,"DOHC",4,70.0,12000.0,64.0,8500.0
0,"https://www.bikebros.co.jp/catalog/1/196_10/","ホンダ | HONDA　NC750X/DCT/Type LD",990000,2210.0,845.0,1330.0,1535.0,800.0,224.0,2,"並列（直列）",745.0,"OHC（SOHC）",4,43.0,6750.0,69.0,4750.0
0,"https://www.bikebros.co.jp/catalog/2/106_4/","ヤマハ | YAMAHA　YZF-R7",1054900,2070.0,705.0,1160.0,1395.0,835.0,188.0,2,"並列（直列）",688.0,"DOHC",4,54.0,8750.0,67.0,6500.0
0,"https://www.bikebros.co.jp/catalog/3/59_2/","スズキ | SUZUKI　SV650",803000,2140.0,760.0,1090.0,1450.0,785.0,199.0,2,"V型（L型）",645.0,"DOHC",4,53.0,8500.0,63.0,6800.0
0,"https://www.bikebros.co.jp/catalog/3/999_15/","スズキ | SUZUKI　SV650X",847000,2140.0,730.0,1090.0,1450.0,790.0,199.0,2,"V型（L型）",645.0,"DOHC",4,53.0,8500.0,63.0,6800.0
0,"https://www.bikebros.co.jp/catalog/3/14_1/","スズキ | SUZUKI　Vストローム650 | V-Strom 650",924000,2275.0,835.0,1405.0,1560.0,835.0,212.0,2,"V型（L型）",645.0,"DOHC",4,51.0,8800.0,61.0,6500.0
0,"https://www.bikebros.co.jp/catalog/3/14_5/","スズキ | SUZUKI　Vストローム650XT | V-Strom 650XT",968000,2275.0,910.0,1405.0,1560.0,835.0,215.0,2,"V型（L型）",645.0,"DOHC",4,51.0,8800.0,61.0,6500.0
0,"https://www.bikebros.co.jp/catalog/4/99_4/","カワサキ | KAWASAKI　ニンジャ650 | Ninja 650",913000,2055.0,740.0,1145.0,1410.0,790.0,194.0,2,"並列（直列）",649.0,"DOHC",4,50.0,8000.0,63.0,6700.0
0,"https://www.bikebros.co.jp/catalog/4/71_10/","カワサキ | KAWASAKI　ニンジャZX-6R | Ninja ZX-6R",1375000,2025.0,710.0,1100.0,1400.0,830.0,197.0,4,"並列（直列）",636.0,"DOHC",4,93.0,13500.0,70.0,11000.0
0,"https://www.bikebros.co.jp/catalog/14/5_2/","MVアグスタ | MV AGUSTA　F3 675",2035000,2030.0,730.0,"",1380.0,830.0,"",3,"並列（直列）",675.0,"DOHC",4,94.0,14500.0,70.5,10900.0
0,"https://www.bikebros.co.jp/catalog/11/999_23/","アプリリア | aprilia　RS660",1397000,1995.0,745.0,"",1370.0,820.0,183.0,2,"並列（直列）",659.0,"DOHC",4,73.5,10500.0,67.0,8500.0
0,"https://www.bikebros.co.jp/catalog/11/999_24/","アプリリア | aprilia　トゥオーノ660 | Tuono 660",1309000,1995.0,745.0,"",1370.0,820.0,183.0,2,"並列（直列）",659.0,"DOHC",4,70.0,10500.0,67.0,8500.0
0,"https://www.bikebros.co.jp/catalog/263/999_3/","ヴァイラス | VYRUS　986 M2","",1990.0,710.0,1000.0,1350.0,800.0,"",4,"並列（直列）",599.0,"DOHC",4,81.0,13000.0,64.0,10750.0
0,"https://www.bikebros.co.jp/catalog/39/999_1/","ロイヤルエンフィールド | Royal Enfield　ヒマラヤ（ヒマラヤン） | HIMALAYAN",625000,2190.0,840.0,1370.0,1465.0,800.0,199.0,1,"単気筒",411.0,"OHC（SOHC）",2,17.88,6500.0,32.0,4250.0
0,"https://www.bikebros.co.jp/catalog/1/198_1/","ホンダ | HONDA　400X",858000,2140.0,830.0,1380.0,1435.0,800.0,199.0,2,"並列（直列）",399.0,"DOHC",4,34.0,9000.0,38.0,7500.0
0,"https://www.bikebros.co.jp/catalog/1/184_5/","ホンダ | HONDA　CB400スーパーボルドール（CB400SB） | CB400 SUPER BOL D'OR",1040600,2080.0,745.0,1160.0,1410.0,755.0,206.0,4,"並列（直列）",399.0,"DOHC",4,41.0,11000.0,39.0,9500.0
0,"https://www.bikebros.co.jp/catalog/1/5_25/","ホンダ | HONDA　CBR400R",841500,2080.0,760.0,1145.0,1410.0,785.0,192.0,2,"並列（直列）",399.0,"DOHC",4,34.0,9000.0,38.0,7500.0
0,"https://www.bikebros.co.jp/catalog/2/106_12/","ヤマハ | YAMAHA　YZF-R3",687500,2090.0,730.0,1140.0,1380.0,780.0,170.0,2,"並列（直列）",320.0,"DOHC",4,31.0,10750.0,29.0,9000.0
0,"https://www.bikebros.co.jp/catalog/4/99_8/","カワサキ | KAWASAKI　ニンジャ400 | Ninja 400",726000,1990.0,710.0,1120.0,1370.0,785.0,167.0,2,"並列（直列）",398.0,"DOHC",4,35.0,10000.0,38.0,8000.0
0,"https://www.bikebros.co.jp/catalog/33/32_2/","ケーティーエム | KTM　RC390",729000,"","","","",824.0,155.0,1,"単気筒",373.2,"DOHC",4,32.0,"",37.0,""
0,"https://www.bikebros.co.jp/catalog/1/999_45/","ホンダ | HONDA　CB250R",564300,2020.0,805.0,1045.0,1355.0,795.0,144.0,1,"単気筒",249.0,"DOHC",4,20.0,9000.0,23.0,8000.0
0,"https://www.bikebros.co.jp/catalog/1/5_16/","ホンダ | HONDA　CBR250RR",821700,2065.0,725.0,1095.0,1390.0,790.0,168.0,2,"並列（直列）",249.0,"DOHC",4,30.0,13000.0,25.0,11000.0
0,"https://www.bikebros.co.jp/catalog/2/106_10/","ヤマハ | YAMAHA　YZF-R25",654500,2090.0,730.0,1140.0,1380.0,780.0,170.0,2,"並列（直列）",249.0,"DOHC",4,26.0,12000.0,23.0,10000.0
0,"https://www.bikebros.co.jp/catalog/3/999_89/","スズキ | SUZUKI　ジクサーSF250 | GIXXER SF250",481800,2010.0,740.0,1035.0,1345.0,800.0,158.0,1,"単気筒",249.0,"OHC（SOHC）",4,19.0,9000.0,22.0,7300.0
0,"https://www.bikebros.co.jp/catalog/3/29_20/","スズキ | SUZUKI　GSX250R",569800,2085.0,740.0,1110.0,1430.0,790.0,181.0,2,"並列（直列）",248.0,"OHC（SOHC）",2,18.0,8000.0,22.0,6500.0
0,"https://www.bikebros.co.jp/catalog/3/14_6/","スズキ | SUZUKI　Vストローム250 | V-Strom 250",613800,2150.0,880.0,1295.0,1425.0,800.0,189.0,2,"並列（直列）",248.0,"OHC（SOHC）",2,18.0,8000.0,22.0,6500.0
0,"https://www.bikebros.co.jp/catalog/4/99_6/","カワサキ | KAWASAKI　ニンジャ250 | Ninja 250",654500,1990.0,710.0,1125.0,1370.0,795.0,166.0,2,"並列（直列）",248.0,"DOHC",4,27.0,12500.0,23.0,10000.0
0,"https://www.bikebros.co.jp/catalog/4/999_98/","カワサキ | KAWASAKI　ニンジャZX-25R | Ninja ZX-25R",847000,1980.0,750.0,1110.0,1380.0,785.0,183.0,4,"並列（直列）",249.0,"DOHC",4,33.0,15500.0,21.0,13000.0
0,"https://www.bikebros.co.jp/catalog/4/999_103/","カワサキ | KAWASAKI　ニンジャZX-25R SE | Ninja ZX-25R SE",935000,1980.0,750.0,1110.0,1380.0,785.0,184.0,4,"並列（直列）",249.0,"DOHC",4,33.0,15500.0,21.0,13000.0
0,"https://www.bikebros.co.jp/catalog/4/74_5/","カワサキ | KAWASAKI　ヴェルシスX 250/ツアラー | Versys-X 250/TOURER",726000,2170.0,940.0,1390.0,1450.0,815.0,183.0,2,"並列（直列）",248.0,"DOHC",4,24.0,11500.0,21.0,10000.0
0,"https://www.bikebros.co.jp/catalog/23/999_21/","ベネリ | Benelli　TRK251","",2100.0,840.0,1320.0,1380.0,835.0,"",1,"単気筒",249.2,"DOHC",4,18.0,9500.0,21.0,7500.0
0,"https://www.bikebros.co.jp/catalog/43/999_17/","エス・ワイ・エム | SYM　NH T 200","",2068.0,860.0,1195.0,1405.0,810.0,152.0,1,"単気筒",183.0,"OHC（SOHC）",2,13.5,8500.0,15.7,7500.0
0,"https://www.bikebros.co.jp/catalog/152/999_1/","ジーピーエックス | GPX　デーモン150GR | DEMON 150GR","",1835.0,770.0,1060.0,1230.0,780.0,133.0,1,"単気筒",149.0,"OHC（SOHC）",2,"","","",""
0,"https://www.bikebros.co.jp/catalog/152/999_7/","ジーピーエックス | GPX　デーモンGR200R 2v/4v | DEMON GR200R 2v/4v","",2020.0,747.0,1145.0,1350.0,815.0,155.0,1,"単気筒",198.0,"OHC（SOHC）",4,"","",17.5,7500.0
0,"https://www.bikebros.co.jp/catalog/152/999_4/","ジーピーエックス | GPX　ジェントルマンレーサー200 | Gentleman RACER 200","",2020.0,790.0,1160.0,1400.0,800.0,160.0,1,"単気筒",197.0,"OHC（SOHC）","","","","",""
0,"https://www.bikebros.co.jp/catalog/3/999_10/","スズキ | SUZUKI　GSX-R125",415800,2000.0,700.0,1070.0,1300.0,785.0,134.0,1,"単気筒",124.0,"DOHC",4,11.0,10000.0,11.0,8000.0
0,"https://www.bikebros.co.jp/catalog/43/999_18/","エス・ワイ・エム | SYM　NH T 125","",2068.0,860.0,1195.0,1405.0,810.0,150.0,1,"単気筒",124.1,"OHC（SOHC）",2,8.0,9000.0,9.3,7500.0
0,"https://www.bikebros.co.jp/catalog/11/31_2/","アプリリア | aprilia　RS4 50","",1968.0,760.0,1135.0,1353.0,820.0,132.0,1,"単気筒",49.9,"","","","","",""
1,"https://www.bikebros.co.jp/catalog/1/7_74/","ホンダ | HONDA　CB1100EX",1362900,2200.0,830.0,1130.0,1490.0,780.0,255.0,4,"並列（直列）",1140.0,"DOHC",4,66.0,7500.0,91.0,5500.0
1,"https://www.bikebros.co.jp/catalog/1/7_80/","ホンダ | HONDA　CB1100RS",1403600,2180.0,800.0,1100.0,1485.0,785.0,252.0,4,"並列（直列）",1140.0,"DOHC",4,66.0,7500.0,91.0,5500.0
1,"https://www.bikebros.co.jp/catalog/1/184_4/","ホンダ | HONDA　CB1300スーパーボルドール（CB1300SB) | CB1300 SUPER BOL D'OR",2046000,2200.0,825.0,1215.0,1520.0,790.0,272.0,4,"並列（直列）",1284.0,"DOHC",4,83.0,7750.0,112.0,6250.0
1,"https://www.bikebros.co.jp/catalog/1/184_3/","ホンダ | HONDA　CB1300スーパーフォア（CB1300SF) | CB1300 SUPER FOUR",1936000,2200.0,795.0,1135.0,1520.0,790.0,266.0,4,"並列（直列）",1284.0,"DOHC",4,83.0,7750.0,112.0,6250.0
